Bowler,Match Phase,Innings,Wkt,Dot balls,4s,6s,Runs Conceded,No of Balls,BA,SR,BBI,ECON,BWI,SPI,DBP,BP,BWI_normalized,DBP_normalized,BP_normalized,Econ_normalized,BA_log,SR_log,SPI_log,BBI_log,Cluster
Khalid Ahmadi,POWERPLAY,1,4,25,4,0,29,36,7.25,9.0,36.0,4.833333333333334,1,0.0,69.44444444444444,11.11111111111111,1.3836222061859889,2.0250751300503147,-0.365767460920088,-0.9858370931101103,2.1102132003465894,2.302585092994046,0.0,3.6109179126442243,0
Khalid Ahmadi,POWERPLAY,2,3,44,5,0,65,84,21.666666666666668,28.0,42.0,4.642857142857143,0,1.5,52.38095238095239,5.952380952380952,-0.722620504445314,0.8261446992601993,-0.953858418564051,-1.0583928126964197,3.120895416507997,3.367295829986474,0.9162907318741551,3.7612001156935624,1
Khalid Zahid,POWERPLAY,1,3,60,7,3,108,114,36.0,38.0,114.0,5.684210526315789,0,3.0,52.63157894736842,8.771929824561402,-0.722620504445314,0.8437544485496495,-0.632432186653383,-0.6617230562738997,3.6109179126442243,3.6635616461296463,1.3862943611198906,4.74493212836325,1
Khalid Zahid,POWERPLAY,2,2,21,2,1,45,42,22.5,21.0,21.0,6.428571428571429,0,1.0,50.0,7.142857142857142,-0.722620504445314,0.6588520810104153,-0.8181451206462133,-0.37818294157476956,3.157000421150113,3.091042453358316,0.6931471805599453,3.091042453358316,1
Khan Arbaaz,POWERPLAY,2,2,5,0,0,10,12,5.0,6.0,6.0,5.0,0,1.0,41.66666666666667,0.0,-0.722620504445314,0.07332791713617277,-1.6324249081532387,-0.9223508384720898,1.791759469228055,1.9459101490553132,0.6931471805599453,1.9459101490553132,1
Khizar Hayat,POWERPLAY,1,1,7,6,2,55,30,55.0,30.0,30.0,11.0,0,1.0,23.33333333333333,26.666666666666668,-0.722620504445314,-1.214825243387162,1.4075529652063232,1.3631543284966547,4.02535169073515,3.4339872044851463,0.6931471805599453,3.4339872044851463,1
Khizar Hayat,POWERPLAY,2,2,18,3,1,32,36,16.0,18.0,18.0,5.333333333333333,0,1.0,50.0,11.11111111111111,-0.722620504445314,0.6588520810104153,-0.365767460920088,-0.7953783291960486,2.833213344056216,2.9444389791664403,0.6931471805599453,2.9444389791664403,1
Kuldeep Yadav,POWERPLAY,2,2,5,1,3,30,18,15.0,9.0,9.0,10.0,0,1.0,27.77777777777778,22.22222222222222,-0.722620504445314,-0.9025456893208987,0.9008899863130627,0.9822368006685306,2.772588722239781,2.302585092994046,0.6931471805599453,2.302585092994046,1
Kushal Malla,POWERPLAY,2,1,10,1,0,5,12,5.0,12.0,6.0,2.5,0,0.5,83.33333333333334,8.333333333333332,-0.722620504445314,3.000948736507387,-0.6824318227283758,-1.8746446580423999,1.791759469228055,2.5649493574615367,0.4054651081081644,1.9459101490553132,1
L Balaji,POWERPLAY,1,1,7,2,0,11,12,11.0,12.0,12.0,5.5,0,1.0,58.333333333333336,16.666666666666664,-0.722620504445314,1.244376244884658,0.26756126269648717,-0.7318920745580277,2.4849066497880004,2.5649493574615367,0.6931471805599453,2.5649493574615367,1
L Balaji,POWERPLAY,2,1,10,1,2,22,18,22.0,18.0,9.0,7.333333333333334,0,0.5,55.55555555555556,16.666666666666664,-0.722620504445314,1.049201523593244,0.26756126269648717,-0.03354327353980005,3.1354942159291497,2.9444389791664403,0.4054651081081644,2.302585092994046,1
L Bruce,POWERPLAY,1,1,13,8,0,47,30,47.0,30.0,30.0,9.4,0,1.0,43.333333333333336,26.666666666666668,-0.722620504445314,0.19043274991102116,1.4075529652063232,0.7536862839716563,3.8712010109078907,3.4339872044851463,0.6931471805599453,3.4339872044851463,1
L Bruce,POWERPLAY,2,5,54,19,1,155,126,31.0,25.2,63.0,7.380952380952381,1,4.0,42.85714285714285,15.873015873015872,1.3836222061859889,0.15697422626106355,0.17708573075126222,-0.015404343643222781,3.4657359027997265,3.265759410767051,1.6094379124341003,4.1588830833596715,0
L Denny,POWERPLAY,1,3,38,6,4,71,66,23.666666666666668,22.0,66.0,6.454545454545454,0,3.0,57.57575757575758,15.151515151515152,-0.722620504445314,1.1911467754415452,0.09483524716469423,-0.36828897981300035,3.20545280453606,3.1354942159291497,1.3862943611198906,4.204692619390966,1
L Karlsson,POWERPLAY,1,4,49,6,1,52,72,13.0,18.0,72.0,4.333333333333333,1,0.0,68.05555555555556,9.722222222222223,1.3836222061859889,1.927487769404608,-0.5240996418242316,-1.1762958570241726,2.639057329615259,2.9444389791664403,0.0,4.290459441148391,0
L Karlsson,POWERPLAY,2,2,13,2,3,34,24,17.0,12.0,12.0,8.5,0,1.0,54.16666666666666,20.833333333333336,-0.722620504445314,0.9516141629475359,0.7425578054089192,0.41086050892634446,2.8903717578961645,2.5649493574615367,0.6931471805599453,2.5649493574615367,1
L Ngidi,POWERPLAY,1,7,55,18,10,186,120,26.571428571428573,17.142857142857142,120.0,9.3,1,0.0,45.83333333333333,23.33333333333333,1.3836222061859889,0.3660899990732935,1.0275557310363772,0.715594531188844,3.316780039849572,2.8982769374032777,0.0,4.795790545596741,0
L Ngidi,POWERPLAY,2,12,100,38,10,303,228,25.25,19.0,114.0,7.973684210526316,1,11.0,43.85964912280701,21.052631578947366,1.3836222061859889,0.22741322341886713,0.7675576234464151,0.21037759954312132,3.2676659890376327,2.995732273553991,2.4849066497880004,4.74493212836325,0
L Nou,POWERPLAY,1,1,13,2,0,20,24,20.0,24.0,24.0,5.0,0,1.0,54.16666666666666,8.333333333333332,-0.722620504445314,0.9516141629475359,-0.6824318227283758,-0.9223508384720898,3.044522437723423,3.2188758248682006,0.6931471805599453,3.2188758248682006,1
L Shafeeg,POWERPLAY,1,1,11,0,3,40,30,40.0,30.0,30.0,8.0,0,1.0,36.66666666666666,10.0,-0.722620504445314,-0.2779865811883739,-0.49243320564340304,0.22040174501228244,3.713572066704308,3.4339872044851463,0.6931471805599453,3.4339872044851463,1
L Shafeeg,POWERPLAY,2,1,13,4,2,41,30,41.0,30.0,15.0,8.2,0,0.5,43.333333333333336,20.0,-0.722620504445314,0.19043274991102116,0.6475584968664326,0.29658525057790697,3.7376696182833684,3.4339872044851463,0.4054651081081644,2.772588722239781,1
LA Simango,POWERPLAY,1,5,38,9,4,96,84,19.2,16.8,84.0,6.857142857142857,1,0.0,45.23809523809524,15.476190476190476,1.3836222061859889,0.3242668445108481,0.13184796477864985,-0.2149325725055738,3.005682604407159,2.8791984572980396,0.0,4.442651256490317,0
LA Simango,POWERPLAY,2,2,15,4,0,30,30,15.0,15.0,15.0,6.0,0,1.0,50.0,13.333333333333334,-0.722620504445314,0.6588520810104153,-0.11243597147345774,-0.5414333106439657,2.772588722239781,2.772588722239781,0.6931471805599453,2.772588722239781,1
LB Williams,POWERPLAY,2,1,13,7,0,55,42,55.0,42.0,21.0,7.857142857142858,0,0.5,30.952380952380956,16.666666666666664,-0.722620504445314,-0.6794888649878537,0.26756126269648717,0.16598495532255061,4.02535169073515,3.7612001156935624,0.4054651081081644,3.091042453358316,1
LE Plunkett,POWERPLAY,1,3,21,14,0,90,66,30.0,22.0,66.0,8.181818181818182,0,3.0,31.818181818181817,21.21212121212121,-0.722620504445314,-0.6186551856242964,0.7857393092918672,0.28965947734466857,3.4339872044851463,3.1354942159291497,1.3862943611198906,4.204692619390966,1
LE Plunkett,POWERPLAY,2,3,35,11,3,107,84,35.666666666666664,28.0,42.0,7.642857142857142,0,1.5,41.66666666666667,16.666666666666664,-0.722620504445314,0.07332791713617277,0.26756126269648717,0.08435977078795222,3.6018680771243066,3.367295829986474,0.9162907318741551,3.7612001156935624,1
LH Ferguson,POWERPLAY,1,7,30,9,4,80,60,11.428571428571429,8.571428571428571,60.0,8.0,1,0.0,50.0,21.666666666666668,1.3836222061859889,0.6588520810104153,0.8375571139514054,0.22040174501228244,2.5199979695992702,2.2587824703356527,0.0,4.110873864173311,0
LH Ferguson,POWERPLAY,2,9,98,19,9,218,198,24.22222222222222,22.0,99.0,6.6060606060606055,1,8.0,49.494949494949495,14.14141414141414,1.3836222061859889,0.6233657680483399,-0.020315429856501536,-0.3105742028693453,3.2277254401451834,3.1354942159291497,2.1972245773362196,4.605170185988092,0
LL Tsotsobe,POWERPLAY,1,8,72,15,1,112,126,14.0,15.75,126.0,5.333333333333333,1,0.0,57.14285714285714,12.698412698412698,1.3836222061859889,1.1607299357597658,-0.18481639702963792,-0.7953783291960486,2.70805020110221,2.8183982582710754,0.0,4.844187086458591,0
LL Tsotsobe,POWERPLAY,2,6,90,29,7,257,198,42.833333333333336,33.0,99.0,7.787878787878788,1,5.0,45.45454545454545,18.181818181818183,1.3836222061859889,0.33947526435173725,0.4402872782282809,0.1396010572911653,3.7803945629497098,3.5263605246161616,1.791759469228055,4.605170185988092,0
LM Jongwe,POWERPLAY,1,5,28,9,3,95,72,19.0,14.4,72.0,7.916666666666666,1,0.0,38.88888888888889,16.666666666666664,1.3836222061859889,-0.12184680415524153,0.26756126269648717,0.18865861769327189,2.995732273553991,2.7343675094195836,0.0,4.290459441148391,0
LM Jongwe,POWERPLAY,2,7,42,21,4,146,102,20.857142857142858,14.571428571428571,51.0,8.588235294117647,1,6.0,41.17647058823529,24.509803921568626,1.3836222061859889,0.038885319261216696,1.1616724019198876,0.44447087902882587,3.0845277723371223,2.7454377331738304,1.9459101490553132,3.9512437185814275,0
LN Oluoch,POWERPLAY,1,7,95,16,1,138,168,19.714285714285715,24.0,168.0,4.928571428571429,1,0.0,56.54761904761904,10.11904761904762,1.3836222061859889,1.1189067811973195,-0.4788618758516191,-0.9495592333169557,3.030823593365261,3.2188758248682006,0.0,5.1298987149230735,0
LN Oluoch,POWERPLAY,2,6,59,15,1,95,96,15.833333333333334,16.0,48.0,5.9375,1,5.0,61.458333333333336,16.666666666666664,1.3836222061859889,1.463947806337499,0.26756126269648717,-0.5652406561332235,2.8233610476132043,2.833213344056216,1.791759469228055,3.8918202981106265,0
LN Rajbanshi,POWERPLAY,1,1,16,5,3,53,36,53.0,36.0,36.0,8.833333333333334,0,1.0,44.44444444444444,22.22222222222222,-0.722620504445314,0.2685026384275866,0.9008899863130627,0.537833018202386,3.9889840465642745,3.6109179126442243,0.6931471805599453,3.6109179126442243,1
LS Baker,POWERPLAY,1,1,11,4,0,26,24,26.0,24.0,24.0,6.5,0,1.0,45.83333333333333,16.666666666666664,-0.722620504445314,0.3660899990732935,0.26756126269648717,-0.3509745467299037,3.295836866004329,3.2188758248682006,0.6931471805599453,3.2188758248682006,1
LS Livingstone,POWERPLAY,1,1,5,0,1,6,6,6.0,6.0,6.0,6.0,0,1.0,83.33333333333334,16.666666666666664,-0.722620504445314,3.000948736507387,0.26756126269648717,-0.5414333106439657,1.9459101490553132,1.9459101490553132,0.6931471805599453,1.9459101490553132,1
LT Bichard,POWERPLAY,1,4,32,5,0,42,54,10.5,13.5,54.0,4.666666666666667,1,0.0,59.25925925925925,9.25925925925926,1.3836222061859889,1.309434485315129,-0.5768770354589464,-1.049323347748131,2.4423470353692043,2.6741486494265287,0.0,4.007333185232471,0
LT Bichard,POWERPLAY,2,5,34,12,0,80,72,16.0,14.4,36.0,6.666666666666667,1,4.0,47.22222222222222,16.666666666666664,1.3836222061859889,0.46367735971900087,0.26756126269648717,-0.28748829209188287,2.833213344056216,2.7343675094195836,1.6094379124341003,3.6109179126442243,0
LV van Beek,POWERPLAY,1,2,25,9,2,71,54,35.5,27.0,54.0,7.888888888888889,0,2.0,46.2962962962963,20.37037037037037,-0.722620504445314,0.3986191192885296,0.6897804117742043,0.17807757525360213,3.597312260588446,3.332204510175204,1.0986122886681096,4.007333185232471,1
LV van Beek,POWERPLAY,2,1,23,7,2,66,54,66.0,54.0,27.0,7.333333333333334,0,0.5,42.5925925925926,16.666666666666664,-0.722620504445314,0.13838615756664455,0.26756126269648717,-0.03354327353980005,4.204692619390966,4.007333185232471,0.4054651081081644,3.332204510175204,1
Lemar Momand,POWERPLAY,1,1,10,3,0,31,24,31.0,24.0,24.0,7.75,0,1.0,41.66666666666667,12.5,-0.722620504445314,0.07332791713617277,-0.2074352800159441,0.12517236305525142,3.4657359027997265,3.2188758248682006,0.6931471805599453,3.2188758248682006,1
Lucky Ali,POWERPLAY,1,1,22,3,0,29,36,29.0,36.0,36.0,4.833333333333334,0,1.0,61.11111111111112,8.333333333333332,-0.722620504445314,1.439550966176073,-0.6824318227283758,-0.9858370931101103,3.4011973816621555,3.6109179126442243,0.6931471805599453,3.6109179126442243,1
Lucky Ali,POWERPLAY,2,1,9,4,0,23,18,23.0,18.0,9.0,7.666666666666666,0,0.5,50.0,22.22222222222222,-0.722620504445314,0.6588520810104153,0.9008899863130627,0.09342923573624086,3.1780538303479458,2.9444389791664403,0.4054651081081644,2.302585092994046,1
M Abdulla,POWERPLAY,2,2,26,4,0,45,49,22.5,24.5,24.5,5.510204081632653,0,1.0,53.06122448979592,8.16326530612245,-0.722620504445314,0.8739425901887085,-0.7018194367166382,-0.728005161008761,3.157000421150113,3.2386784521643803,0.6931471805599453,3.2386784521643803,1
M Akayezu,POWERPLAY,1,6,33,16,2,115,72,19.166666666666668,12.0,72.0,9.583333333333334,1,0.0,45.83333333333333,25.0,1.3836222061859889,0.3660899990732935,1.2175543481213504,0.8235211640734791,3.004031076368686,2.5649493574615367,0.0,4.290459441148391,0
M Akayezu,POWERPLAY,2,5,30,16,5,130,66,26.0,13.2,33.0,11.818181818181818,1,4.0,45.45454545454545,31.818181818181817,1.3836222061859889,0.33947526435173725,1.9948214180144201,1.6748141239923926,3.295836866004329,2.653241964607215,1.6094379124341003,3.5263605246161616,0
M Ansari,POWERPLAY,1,1,16,5,1,35,30,35.0,30.0,30.0,7.0,0,1.0,53.333333333333336,20.0,-0.722620504445314,0.8930617465601125,0.6475584968664326,-0.16051578281584164,3.58351893845611,3.4339872044851463,0.6931471805599453,3.4339872044851463,1
M Ansari,POWERPLAY,2,1,17,10,1,56,36,56.0,36.0,18.0,9.333333333333334,0,0.5,47.22222222222222,30.55555555555556,-0.722620504445314,0.46367735971900087,1.8508830717379265,0.7282917821164481,4.04305126783455,3.6109179126442243,0.4054651081081644,2.9444389791664403,1
M Breban,POWERPLAY,1,2,8,2,0,10,12,5.0,6.0,12.0,5.0,0,2.0,66.66666666666666,16.666666666666664,-0.722620504445314,1.8299004087589001,0.26756126269648717,-0.9223508384720898,1.791759469228055,1.9459101490553132,1.0986122886681096,2.5649493574615367,1
M Dixit,POWERPLAY,1,2,16,4,2,57,42,28.5,21.0,42.0,8.142857142857142,0,2.0,38.095238095238095,14.285714285714285,-0.722620504445314,-0.17761101023850304,-0.0038653331391878556,0.2748185347020142,3.3843902633457743,3.091042453358316,1.0986122886681096,3.7612001156935624,1
M Dixit,POWERPLAY,2,4,25,5,0,47,51,11.75,12.75,25.5,5.529411764705882,1,3.0,49.01960784313725,9.803921568627452,1.3836222061859889,0.589966885260504,-0.5147859841239879,-0.7206886178572006,2.5455312716044354,2.6210388241125804,1.3862943611198906,3.2771447329921766,0
M Faheem,POWERPLAY,1,1,6,4,1,32,18,32.0,18.0,18.0,10.666666666666666,0,1.0,33.33333333333333,27.77777777777778,-0.722620504445314,-0.5121962467380706,1.5342187099296383,1.236181819220613,3.4965075614664802,2.9444389791664403,0.6931471805599453,2.9444389791664403,1
M Faheem,POWERPLAY,2,4,41,6,0,61,72,15.25,18.0,36.0,5.083333333333333,1,3.0,56.94444444444444,8.333333333333332,1.3836222061859889,1.1467888842389506,-0.6824318227283758,-0.8906077111530796,2.7880929087757464,2.9444389791664403,1.3862943611198906,3.6109179126442243,0
M Fontaine,POWERPLAY,2,3,13,3,0,26,24,8.666666666666666,8.0,12.0,6.5,0,1.5,54.16666666666666,12.5,-0.722620504445314,0.9516141629475359,-0.2074352800159441,-0.3509745467299037,2.268683541318364,2.1972245773362196,0.9162907318741551,2.5649493574615367,1
M Fru,POWERPLAY,2,2,10,2,0,31,24,15.5,12.0,12.0,7.75,0,1.0,41.66666666666667,8.333333333333332,-0.722620504445314,0.07332791713617277,-0.6824318227283758,0.12517236305525142,2.803360380906535,2.5649493574615367,0.6931471805599453,2.5649493574615367,1
M Gouws,POWERPLAY,2,2,19,5,5,81,54,40.5,27.0,27.0,9.0,0,1.0,35.18518518518518,18.51851851851852,-0.722620504445314,-0.3820797658771276,0.4786708372353459,0.6013192728404065,3.725693427236653,3.332204510175204,0.6931471805599453,3.332204510175204,1
M Jansen,POWERPLAY,1,1,9,6,3,51,24,51.0,24.0,24.0,12.75,0,1.0,37.5,37.5,-0.722620504445314,-0.21943416480094893,2.642543976258645,2.029760002195872,3.9512437185814275,3.2188758248682006,0.6931471805599453,3.2188758248682006,1
M Jele,POWERPLAY,1,2,18,6,2,39,30,19.5,15.0,30.0,7.800000000000001,0,2.0,60.0,26.666666666666668,-0.722620504445314,1.3614810776595065,1.4075529652063232,0.1442182394466579,3.0204248861443626,2.772588722239781,1.0986122886681096,3.4339872044851463,1
M Jele,POWERPLAY,2,1,3,3,0,19,12,19.0,12.0,6.0,9.5,0,0.5,25.0,25.0,-0.722620504445314,-1.097720410612313,1.2175543481213504,0.7917780367544686,2.995732273553991,2.5649493574615367,0.4054651081081644,1.9459101490553132,1
M Jobarteh,POWERPLAY,2,1,28,4,1,64,52,64.0,52.0,26.0,7.384615384615385,0,0.5,53.84615384615385,9.615384615384617,-0.722620504445314,0.9290940027985273,-0.5362790403553196,-0.014009041343486068,4.174387269895637,3.970291913552122,0.4054651081081644,3.295836866004329,1
M Kadyan,POWERPLAY,1,3,25,8,0,58,42,19.33333333333333,14.0,42.0,8.285714285714285,0,3.0,59.523809523809526,19.047619047619047,-0.722620504445314,1.3280225540095498,0.5389878585321626,0.3292353243917461,3.0122615755052013,2.70805020110221,1.3862943611198906,3.7612001156935624,1
M Koli,POWERPLAY,1,1,37,8,2,82,72,82.0,72.0,72.0,6.833333333333333,0,1.0,51.388888888888886,13.88888888888889,-0.722620504445314,0.7564394416561221,-0.04910309911180022,-0.22400203745386243,4.418840607796598,4.290459441148391,0.6931471805599453,4.290459441148391,1
M Koli,POWERPLAY,2,5,44,8,2,89,84,17.8,16.8,42.0,6.357142857142858,1,4.0,52.38095238095239,11.904761904761903,1.3836222061859889,0.8261446992601993,-0.27529192897486304,-0.4053913364196355,2.9338568698359033,2.8791984572980396,1.6094379124341003,3.7612001156935624,0
M Kpaka,POWERPLAY,1,2,17,3,3,41,30,20.5,15.0,30.0,8.2,0,2.0,56.66666666666666,20.0,-0.722620504445314,1.1272714121098089,0.6475584968664326,0.29658525057790697,3.068052935133617,2.772588722239781,1.0986122886681096,3.4339872044851463,1
M Leporoporo,POWERPLAY,1,1,2,0,1,10,6,10.0,6.0,6.0,10.0,0,1.0,33.33333333333333,16.666666666666664,-0.722620504445314,-0.5121962467380706,0.26756126269648717,0.9822368006685306,2.3978952727983707,1.9459101490553132,0.6931471805599453,1.9459101490553132,1
M Magagula,POWERPLAY,1,1,5,3,0,23,12,23.0,12.0,12.0,11.5,0,1.0,41.66666666666667,25.0,-0.722620504445314,0.07332791713617277,1.2175543481213504,1.5536130924107168,3.1780538303479458,2.5649493574615367,0.6931471805599453,2.5649493574615367,1
M Magagula,POWERPLAY,2,3,25,8,0,77,60,25.666666666666668,20.0,30.0,7.700000000000001,0,1.5,41.66666666666667,13.333333333333334,-0.722620504445314,0.07332791713617277,-0.11243597147345774,0.10612648666384562,3.283414346005772,3.044522437723423,0.9162907318741551,3.4339872044851463,1
M Mooketsi,POWERPLAY,1,8,65,15,1,127,126,15.875,15.75,126.0,6.047619047619048,1,0.0,51.5873015873016,12.698412698412698,1.3836222061859889,0.7703804931769387,-0.18481639702963792,-0.5232943807473881,2.8258332367585934,2.8183982582710754,0.0,4.844187086458591,0
M Mooketsi,POWERPLAY,2,11,129,31,8,252,228,22.90909090909091,20.727272727272727,114.0,6.631578947368421,1,10.0,56.57894736842105,17.105263157894736,1.3836222061859889,1.1211079998585012,0.31756089877148014,-0.3008538193840978,3.174258759379394,3.07856827913314,2.3978952727983707,4.74493212836325,0
M Morkel,POWERPLAY,1,8,104,29,2,224,198,28.0,24.75,198.0,6.787878787878787,1,0.0,52.52525252525253,15.656565656565656,1.3836222061859889,0.8362836458207924,0.15241058567529178,-0.24131647053695912,3.367295829986474,3.248434627109745,0.0,5.293304824724492,0
M Morkel,POWERPLAY,2,9,89,31,3,222,186,24.666666666666668,20.666666666666668,93.0,7.161290322580646,1,8.0,47.8494623655914,18.27956989247312,1.3836222061859889,0.5077490709783526,0.45143089213355786,-0.09907747187582135,3.245193133185574,3.0757749812275277,2.1972245773362196,4.543294782270004,0
M Ntini,POWERPLAY,1,4,37,16,7,133,84,33.25,21.0,84.0,9.5,1,0.0,44.04761904761904,27.380952380952383,1.3836222061859889,0.24062053538595532,1.4889809439570258,0.7917780367544686,3.5336865647082343,3.091042453358316,0.0,4.442651256490317,0
M Ozturk,POWERPLAY,1,4,19,7,3,89,60,22.25,15.0,60.0,8.9,1,0.0,31.666666666666664,16.666666666666664,1.3836222061859889,-0.629301079512919,0.26756126269648717,0.5632275200575942,3.1463051320333655,2.772588722239781,0.0,4.110873864173311,0
M Podosky,POWERPLAY,1,2,23,0,1,29,42,14.5,21.0,42.0,4.142857142857142,0,2.0,54.761904761904766,2.380952380952381,-0.722620504445314,0.9934373175099828,-1.3609983123175635,-1.248851576610482,2.740840023925201,3.091042453358316,1.0986122886681096,3.7612001156935624,1
M Prasidh Krishna,POWERPLAY,1,1,2,0,0,6,6,6.0,6.0,6.0,6.0,0,1.0,33.33333333333333,0.0,-0.722620504445314,-0.5121962467380706,-1.6324249081532387,-0.5414333106439657,1.9459101490553132,1.9459101490553132,0.6931471805599453,1.9459101490553132,1
